block_id,status,n_targets,n_saved_this_run,elapsed_minutes,message,n_pending_at_start
2025_HARP13768_20250915_2136_20250916_2000,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13768_20250916_2200_20250917_0424,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13773_20250917_2236_20250918_0012,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP13776_20250918_2200_20250919_0424,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13768_20250919_1948_20250920_1012,already_complete,10,0,0.0,all_samples_already_in_gcp,
2025_HARP13777_20250920_1900_20250921_1724,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13777_20250921_1900_20250922_1200,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP13784_20250922_1348_20250923_1212,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13801_20250924_1400_20250925_0424,error,10,0,,RuntimeError('Downloaded 131 Å segment does not cover all target timestamps within 180 seconds.'),
2025_HARP13801_20250925_0736_20250926_0424,completed,14,0,0.519,14 sample errors retained for retry,14
2025_HARP13835_20250927_0500_20250928_0324,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13801_20250928_0800_20250928_2224,completed,10,0,0.38,10 sample errors retained for retry,10
2025_HARP13801_20250929_0324_20250929_0812,completed,4,0,0.155,4 sample errors retained for retry,4
2025_HARP13845_20250930_0348_20251001_0224,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13835_20251001_0412_20251001_1212,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP13831_20251002_2200_20251003_0424,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13855_20251003_1936_20251003_1936,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP13852_20251004_0800_20251005_0624,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13855_20251005_1936_20251006_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13876_20251006_1324_20251007_1148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13852_20251007_0800_20251008_0336,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13852_20251008_0712_20251008_1336,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP13866_20251008_2248_20251009_1624,already_complete,12,0,0.0,all_samples_already_in_gcp,
2025_HARP13872_20251009_1936_20251010_1448,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13872_20251010_1936_20251011_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13895_20251012_0400_20251013_0224,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13881_20251012_2236_20251013_2100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13887_20251013_0736_20251013_1712,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP13880_20251013_2048_20251014_0800,already_complete,8,0,0.0,all_samples_already_in_gcp,
2025_HARP13887_20251014_0736_20251015_0612,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13881_20251015_0200_20251015_1136,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP13881_20251015_1836_20251016_1212,already_complete,12,0,0.0,all_samples_already_in_gcp,
2025_HARP13881_20251016_1836_20251017_1348,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13891_20251017_1912_20251018_1736,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13901_20251018_2112_20251019_1624,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP13935_20251020_0812_20251021_0636,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13935_20251021_0848_20251021_1824,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP13935_20251021_2136_20251022_2024,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13935_20251022_2200_20251023_0248,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP13931_20251023_1936_20251024_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13931_20251024_1936_20251025_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP13911_20251025_0736_20251025_2024,already_complete,9,0,0.0,all_samples_already_in_gcp,
2025_HARP13930_20251026_0148_20251027_0012,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13929_20251027_0048_20251027_2312,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13946_20251027_1324_20251028_1148,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13955_20251028_0100_20251028_2336,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13960_20251028_2248_20251029_1624,already_complete,12,0,0.0,all_samples_already_in_gcp,
2025_HARP13955_20251029_0736_20251029_1048,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP13960_20251030_2012_20251031_0900,already_complete,9,0,0.0,all_samples_already_in_gcp,
2025_HARP13982_20251104_2148_20251105_2036,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP13999_20251107_0524_20251108_0348,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14003_20251108_1300_20251109_1124,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14008_20251109_1600_20251110_1424,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14008_20251110_1600_20251111_1424,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14008_20251111_1600_20251111_1736,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP14009_20251113_1036_20251114_0900,completed,15,0,0.644,15 sample errors retained for retry,15
2025_HARP14024_20251114_1236_20251115_1100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14054_20251116_0912_20251117_0424,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP14059_20251117_1048_20251118_0248,already_complete,11,0,0.0,all_samples_already_in_gcp,
2025_HARP14045_20251118_1348_20251118_1348,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP14056_20251121_1936_20251122_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP14060_20251123_0736_20251124_0424,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP14056_20251123_1936_20251124_1448,already_complete,13,0,0.0,all_samples_already_in_gcp,
2025_HARP14063_20251124_1548_20251124_1548,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP14057_20251124_2324_20251124_2324,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP14081_20251125_1512_20251126_1348,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14060_20251126_1412_20251127_0748,error,12,0,,RuntimeError('Downloaded 94 Å segment does not cover all target timestamps within 180 seconds.'),
2025_HARP14090_20251127_0700_20251128_0524,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14090_20251128_0700_20251129_0524,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14090_20251129_0700_20251129_1324,already_complete,5,0,0.0,all_samples_already_in_gcp,
2025_HARP14090_20251129_1636_20251130_1500,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14108_20251130_1936_20251201_1624,already_complete,14,0,0.0,all_samples_already_in_gcp,
2025_HARP14111_20251203_1148_20251203_1536,already_complete,3,0,0.0,all_samples_already_in_gcp,
2025_HARP14117_20251204_1236_20251205_1100,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14124_20251205_1612_20251206_1436,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14124_20251206_1612_20251207_1436,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14117_20251207_1236_20251207_2036,already_complete,6,0,0.0,all_samples_already_in_gcp,
2025_HARP14138_20251208_1012_20251209_0836,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14143_20251209_1536_20251210_0424,already_complete,9,0,0.0,all_samples_already_in_gcp,
2025_HARP14156_20251210_1136_20251210_1624,already_complete,4,0,0.0,all_samples_already_in_gcp,
2025_HARP14156_20251211_1948_20251212_1812,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14156_20251212_1948_20251213_1812,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14172_20251214_1448_20251214_1448,already_complete,1,0,0.0,all_samples_already_in_gcp,
2025_HARP14172_20251215_1048_20251216_0424,already_complete,12,0,0.0,all_samples_already_in_gcp,
2025_HARP14165_20251218_0148_20251219_0012,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14177_20251219_2048_20251220_1912,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14176_20251221_1836_20251222_1700,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14176_20251222_1836_20251223_1700,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14176_20251223_1836_20251224_0424,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP14187_20251224_2048_20251225_1912,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14187_20251225_2048_20251226_0800,already_complete,8,0,0.0,all_samples_already_in_gcp,
2025_HARP14200_20251226_1900_20251227_1724,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14200_20251227_1900_20251228_1724,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14205_20251228_1736_20251229_1600,already_complete,15,0,0.0,all_samples_already_in_gcp,
2025_HARP14200_20251229_1900_20251230_0436,already_complete,7,0,0.0,all_samples_already_in_gcp,
2025_HARP14220_20251230_1612_20251230_1748,already_complete,2,0,0.0,all_samples_already_in_gcp,
2025_HARP14220_20251231_2124_20251231_2300,already_complete,2,0,0.0,all_samples_already_in_gcp,
