block_id,status,n_targets,n_pending_at_start,n_saved_this_run,elapsed_minutes,message
2026_HARP14491_20260317_2148_20260318_0900,already_complete,8,,0,0.0,all_samples_already_in_gcp
2026_HARP14499_20260318_1200_20260318_2300,already_complete,7,,0,0.0,all_samples_already_in_gcp
2026_HARP14491_20260318_1212_20260318_2312,already_complete,7,,0,0.0,all_samples_already_in_gcp
2026_HARP14498_20260318_2212_20260318_2348,already_complete,2,,0,0.0,all_samples_already_in_gcp
2026_HARP14498_20260319_1512_20260320_1336,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14499_20260319_1600_20260320_1548,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14491_20260319_1612_20260320_0812,already_complete,11,,0,0.0,all_samples_already_in_gcp
2026_HARP14514_20260320_0348_20260320_1324,already_complete,7,,0,0.0,all_samples_already_in_gcp
2026_HARP14498_20260320_1512_20260321_0536,already_complete,10,,0,0.0,all_samples_already_in_gcp
2026_HARP14514_20260320_1636_20260321_1500,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14507_20260321_0100_20260321_2324,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14514_20260321_1636_20260322_1500,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14513_20260321_1824_20260322_1648,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14506_20260321_2148_20260322_2012,error,15,,0,,RuntimeError('Downloaded 211 Å segment does not cover all target timestamps within 180 seconds.')
2026_HARP14507_20260322_0100_20260322_2324,error,15,,0,,RuntimeError('Downloaded 211 Å segment does not cover all target timestamps within 180 seconds.')
2026_HARP14514_20260322_1636_20260323_0836,already_complete,11,,0,0.0,all_samples_already_in_gcp
2026_HARP14513_20260322_1824_20260323_1648,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14506_20260322_2148_20260323_2012,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14507_20260323_0100_20260323_2324,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14513_20260323_1824_20260324_0400,already_complete,7,,0,0.0,all_samples_already_in_gcp
2026_HARP14506_20260323_2148_20260324_2024,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14507_20260324_0100_20260324_2336,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14513_20260324_0712_20260325_0548,error,15,,0,,RuntimeError('Downloaded 94 Å segment does not cover all target timestamps within 180 seconds.')
2026_HARP14506_20260324_2200_20260325_0424,already_complete,5,,0,0.0,all_samples_already_in_gcp
2026_HARP14507_20260325_0112_20260325_0424,already_complete,3,,0,0.0,all_samples_already_in_gcp
2026_HARP14513_20260325_0724_20260326_0624,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14506_20260325_0736_20260326_0636,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14507_20260325_0736_20260325_1400,already_complete,5,,0,0.0,all_samples_already_in_gcp
2026_HARP14520_20260325_2112_20260326_1624,already_complete,13,,0,0.0,all_samples_already_in_gcp
2026_HARP14519_20260325_2200_20260326_0424,already_complete,5,,0,0.0,all_samples_already_in_gcp
2026_HARP14519_20260326_0736_20260327_0424,error,14,,0,,FileNotFoundError('No FITS files downloaded for 94 Å segment.')
2026_HARP14513_20260326_0800_20260326_0800,already_complete,1,,0,0.0,all_samples_already_in_gcp
2026_HARP14506_20260326_0812_20260326_0812,already_complete,1,,0,0.0,all_samples_already_in_gcp
2026_HARP14520_20260326_1936_20260327_1624,error,14,,0,,RuntimeError('Downloaded 94 Å segment does not cover all target timestamps within 180 seconds.')
2026_HARP14519_20260327_0736_20260327_1848,already_complete,8,,0,0.0,all_samples_already_in_gcp
2026_HARP14520_20260327_1936_20260328_0024,already_complete,4,,0,0.0,all_samples_already_in_gcp
2026_HARP14519_20260327_2200_20260327_2336,already_complete,2,,0,0.0,all_samples_already_in_gcp
2026_HARP14519_20260328_0436_20260329_0300,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14520_20260328_0524_20260329_0348,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14530_20260328_1248_20260329_1112,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14519_20260329_0436_20260330_0300,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14520_20260329_0524_20260330_0348,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14530_20260329_1248_20260330_1112,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14519_20260330_0436_20260330_1100,already_complete,5,,0,0.0,all_samples_already_in_gcp
2026_HARP14520_20260330_0524_20260330_1148,already_complete,5,,0,0.0,all_samples_already_in_gcp
2026_HARP14530_20260330_1248_20260331_1112,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14536_20260330_2124_20260331_1948,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14535_20260331_0012_20260331_2236,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14530_20260331_1248_20260331_1736,already_complete,4,,0,0.0,all_samples_already_in_gcp
2026_HARP14530_20260331_2048_20260401_1924,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14536_20260331_2124_20260401_2000,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14535_20260401_0012_20260401_2248,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14530_20260401_2100_20260402_0012,already_complete,3,,0,0.0,all_samples_already_in_gcp
2026_HARP14536_20260401_2136_20260402_2000,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14551_20260401_2136_20260402_2000,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14535_20260402_0024_20260402_1624,already_complete,11,,0,0.0,all_samples_already_in_gcp
2026_HARP14535_20260402_1936_20260403_1624,already_complete,14,,0,0.0,all_samples_already_in_gcp
2026_HARP14536_20260402_2136_20260403_2000,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14551_20260402_2136_20260403_2000,already_complete,15,,0,0.0,all_samples_already_in_gcp
2026_HARP14535_20260403_1936_20260403_2248,already_complete,3,,0,0.0,all_samples_already_in_gcp
2026_HARP14536_20260403_2136_20260403_2312,already_complete,2,,0,0.0,all_samples_already_in_gcp
2026_HARP14551_20260403_2136_20260403_2312,already_complete,2,,0,0.0,all_samples_already_in_gcp
