block_id,HARPNUM,start,end,n_targets,n_positive,global_block_index,num_shards,shard_index
2025_HARP13102_20250415_1836_20250415_2336,13102,2025-04-15 18:36:00,2025-04-15 23:36:00,4,0,448,2,0
2025_HARP13078_20250416_0148_20250416_1436,13078,2025-04-16 01:48:00,2025-04-16 14:36:00,9,0,450,2,0
2025_HARP13102_20250416_0736_20250416_1400,13102,2025-04-16 07:36:00,2025-04-16 14:00:00,5,0,452,2,0
2025_HARP13056_20250416_2300_20250417_1648,13056,2025-04-16 23:00:00,2025-04-17 16:48:00,12,0,454,2,0
2025_HARP13078_20250417_0736_20250417_1536,13078,2025-04-17 07:36:00,2025-04-17 15:36:00,6,0,456,2,0
2025_HARP13078_20250418_0148_20250418_1748,13078,2025-04-18 01:48:00,2025-04-18 17:48:00,11,0,458,2,0
2025_HARP13102_20250418_0736_20250418_1848,13102,2025-04-18 07:36:00,2025-04-18 18:48:00,8,0,460,2,0
2025_HARP13091_20250419_0036_20250419_2300,13091,2025-04-19 00:36:00,2025-04-19 23:00:00,15,3,462,2,0
2025_HARP13102_20250419_0736_20250419_1712,13102,2025-04-19 07:36:00,2025-04-19 17:12:00,7,0,464,2,0
2025_HARP13104_20250420_0748_20250420_2212,13104,2025-04-20 07:48:00,2025-04-20 22:12:00,10,0,466,2,0
2025_HARP13091_20250421_0036_20250421_0036,13091,2025-04-21 00:36:00,2025-04-21 00:36:00,1,1,468,2,0
2025_HARP13091_20250421_0348_20250422_0036,13091,2025-04-21 03:48:00,2025-04-22 00:36:00,14,10,470,2,0
2025_HARP13108_20250421_0736_20250421_2200,13108,2025-04-21 07:36:00,2025-04-21 22:00:00,10,0,472,2,0
2025_HARP13108_20250422_0112_20250422_0424,13108,2025-04-22 01:12:00,2025-04-22 04:24:00,3,0,474,2,0
2025_HARP13091_20250422_0348_20250423_0212,13091,2025-04-22 03:48:00,2025-04-23 02:12:00,15,0,476,2,0
2025_HARP13105_20250422_1700_20250422_1700,13105,2025-04-22 17:00:00,2025-04-22 17:00:00,1,0,478,2,0
2025_HARP13108_20250423_0112_20250423_0424,13108,2025-04-23 01:12:00,2025-04-23 04:24:00,3,0,480,2,0
2025_HARP13105_20250423_0236_20250423_2212,13105,2025-04-23 02:36:00,2025-04-23 22:12:00,13,0,482,2,0
2025_HARP13108_20250423_0736_20250424_0624,13108,2025-04-23 07:36:00,2025-04-24 06:24:00,15,0,484,2,0
2025_HARP13123_20250423_1948_20250424_0036,13123,2025-04-23 19:48:00,2025-04-24 00:36:00,4,0,486,2,0
2025_HARP13104_20250424_0148_20250424_2100,13104,2025-04-24 01:48:00,2025-04-24 21:00:00,13,0,488,2,0
2025_HARP13123_20250424_0348_20250425_0212,13123,2025-04-24 03:48:00,2025-04-25 02:12:00,15,0,490,2,0
2025_HARP13118_20250424_1936_20250425_0824,13118,2025-04-24 19:36:00,2025-04-25 08:24:00,9,0,492,2,0
2025_HARP13105_20250425_0124_20250425_0748,13105,2025-04-25 01:24:00,2025-04-25 07:48:00,5,0,494,2,0
2025_HARP13108_20250425_0800_20250425_1424,13108,2025-04-25 08:00:00,2025-04-25 14:24:00,5,0,496,2,0
2025_HARP13142_20250425_1300_20250426_1124,13142,2025-04-25 13:00:00,2025-04-26 11:24:00,15,0,498,2,0
2025_HARP13117_20250425_2224_20250426_2048,13117,2025-04-25 22:24:00,2025-04-26 20:48:00,15,0,500,2,0
2025_HARP13123_20250425_2300_20250426_2124,13123,2025-04-25 23:00:00,2025-04-26 21:24:00,15,0,502,2,0
2025_HARP13133_20250426_1248_20250427_1200,13133,2025-04-26 12:48:00,2025-04-27 12:00:00,15,0,504,2,0
2025_HARP13118_20250426_1936_20250427_1848,13118,2025-04-26 19:36:00,2025-04-27 18:48:00,15,6,506,2,0
2025_HARP13117_20250426_2224_20250427_1824,13117,2025-04-26 22:24:00,2025-04-27 18:24:00,13,0,508,2,0
2025_HARP13144_20250427_0536_20250427_1736,13144,2025-04-27 05:36:00,2025-04-27 17:36:00,8,0,510,2,0
2025_HARP13133_20250427_1336_20250427_1824,13133,2025-04-27 13:36:00,2025-04-27 18:24:00,4,0,512,2,0
2025_HARP13117_20250428_0148_20250428_2136,13117,2025-04-28 01:48:00,2025-04-28 21:36:00,13,0,514,2,0
2025_HARP13142_20250428_0200_20250428_2148,13142,2025-04-28 02:00:00,2025-04-28 21:48:00,13,0,516,2,0
2025_HARP13159_20250428_0212_20250428_0348,13159,2025-04-28 02:12:00,2025-04-28 03:48:00,2,0,518,2,0
2025_HARP13144_20250428_0236_20250428_1736,13144,2025-04-28 02:36:00,2025-04-28 17:36:00,10,0,520,2,0
2025_HARP13159_20250428_0736_20250429_0424,13159,2025-04-28 07:36:00,2025-04-29 04:24:00,14,0,522,2,0
2025_HARP13147_20250428_1100_20250429_0924,13147,2025-04-28 11:00:00,2025-04-29 09:24:00,15,0,524,2,0
2025_HARP13144_20250428_2048_20250428_2224,13144,2025-04-28 20:48:00,2025-04-28 22:24:00,2,0,526,2,0
2025_HARP13133_20250429_0048_20250429_2000,13133,2025-04-29 00:48:00,2025-04-29 20:00:00,13,0,528,2,0
2025_HARP13144_20250429_0136_20250429_1736,13144,2025-04-29 01:36:00,2025-04-29 17:36:00,11,0,530,2,0
2025_HARP13147_20250429_1100_20250429_1724,13147,2025-04-29 11:00:00,2025-04-29 17:24:00,5,0,532,2,0
2025_HARP13147_20250429_2036_20250430_1724,13147,2025-04-29 20:36:00,2025-04-30 17:24:00,14,0,534,2,0
2025_HARP13133_20250430_0048_20250430_2324,13133,2025-04-30 00:48:00,2025-04-30 23:24:00,15,0,536,2,0
2025_HARP13144_20250430_0312_20250501_0148,13144,2025-04-30 03:12:00,2025-05-01 01:48:00,15,0,538,2,0
2025_HARP13145_20250430_1948_20250430_2124,13145,2025-04-30 19:48:00,2025-04-30 21:24:00,2,0,540,2,0
2025_HARP13145_20250501_0036_20250501_2124,13145,2025-05-01 00:36:00,2025-05-01 21:24:00,14,0,542,2,0
2025_HARP13147_20250501_1424_20250502_1248,13147,2025-05-01 14:24:00,2025-05-02 12:48:00,15,0,544,2,0
2025_HARP13147_20250502_1424_20250503_0312,13147,2025-05-02 14:24:00,2025-05-03 03:12:00,9,0,546,2,0
2025_HARP13171_20250502_2236_20250503_0012,13171,2025-05-02 22:36:00,2025-05-03 00:12:00,2,0,548,2,0
2025_HARP13171_20250503_0324_20250503_0636,13171,2025-05-03 03:24:00,2025-05-03 06:36:00,3,0,550,2,0
2025_HARP13171_20250503_1200_20250504_0224,13171,2025-05-03 12:00:00,2025-05-04 02:24:00,10,0,552,2,0
2025_HARP13182_20250504_1036_20250504_2148,13182,2025-05-04 10:36:00,2025-05-04 21:48:00,8,0,554,2,0
2025_HARP13171_20250505_0024_20250505_1624,13171,2025-05-05 00:24:00,2025-05-05 16:24:00,11,0,556,2,0
2025_HARP13187_20250505_0336_20250505_1624,13187,2025-05-05 03:36:00,2025-05-05 16:24:00,9,0,558,2,0
2025_HARP13171_20250505_1936_20250505_2112,13171,2025-05-05 19:36:00,2025-05-05 21:12:00,2,0,560,2,0
2025_HARP13171_20250506_0024_20250506_1624,13171,2025-05-06 00:24:00,2025-05-06 16:24:00,11,0,562,2,0
2025_HARP13182_20250506_0736_20250506_1712,13182,2025-05-06 07:36:00,2025-05-06 17:12:00,7,0,564,2,0
2025_HARP13187_20250506_1936_20250506_2112,13187,2025-05-06 19:36:00,2025-05-06 21:12:00,2,0,566,2,0
2025_HARP13171_20250507_0024_20250507_1136,13171,2025-05-07 00:24:00,2025-05-07 11:36:00,8,0,568,2,0
2025_HARP13190_20250507_0848_20250508_0424,13190,2025-05-07 08:48:00,2025-05-08 04:24:00,13,0,570,2,0
2025_HARP13190_20250508_0736_20250509_0424,13190,2025-05-08 07:36:00,2025-05-09 04:24:00,14,0,572,2,0
2025_HARP13190_20250509_0736_20250510_0424,13190,2025-05-09 07:36:00,2025-05-10 04:24:00,14,0,574,2,0
2025_HARP13207_20250509_2324_20250510_2012,13207,2025-05-09 23:24:00,2025-05-10 20:12:00,14,0,576,2,0
2025_HARP13203_20250510_1612_20250511_1436,13203,2025-05-10 16:12:00,2025-05-11 14:36:00,15,0,578,2,0
2025_HARP13190_20250510_2336_20250511_0424,13190,2025-05-10 23:36:00,2025-05-11 04:24:00,4,0,580,2,0
2025_HARP13190_20250511_0736_20250511_2024,13190,2025-05-11 07:36:00,2025-05-11 20:24:00,9,0,582,2,0
2025_HARP13207_20250511_2324_20250512_2148,13207,2025-05-11 23:24:00,2025-05-12 21:48:00,15,0,584,2,0
2025_HARP13203_20250512_1612_20250513_1436,13203,2025-05-12 16:12:00,2025-05-13 14:36:00,15,0,586,2,0
2025_HARP13199_20250513_0312_20250513_1736,13199,2025-05-13 03:12:00,2025-05-13 17:36:00,10,0,588,2,0
2025_HARP13203_20250513_2236_20250513_2236,13203,2025-05-13 22:36:00,2025-05-13 22:36:00,1,0,590,2,0
2025_HARP13199_20250514_0136_20250514_1112,13199,2025-05-14 01:36:00,2025-05-14 11:12:00,7,0,592,2,0
2025_HARP13199_20250514_1424_20250515_1324,13199,2025-05-14 14:24:00,2025-05-15 13:24:00,15,0,594,2,0
2025_HARP13199_20250515_1500_20250515_1500,13199,2025-05-15 15:00:00,2025-05-15 15:00:00,1,0,596,2,0
2025_HARP13231_20250516_1700_20250517_0548,13231,2025-05-16 17:00:00,2025-05-17 05:48:00,9,0,598,2,0
2025_HARP13231_20250517_0900_20250518_0724,13231,2025-05-17 09:00:00,2025-05-18 07:24:00,15,0,600,2,0
2025_HARP13231_20250518_0900_20250519_0724,13231,2025-05-18 09:00:00,2025-05-19 07:24:00,15,0,602,2,0
2025_HARP13249_20250518_1936_20250519_1624,13249,2025-05-18 19:36:00,2025-05-19 16:24:00,14,0,604,2,0
2025_HARP13232_20250519_0036_20250519_2300,13232,2025-05-19 00:36:00,2025-05-19 23:00:00,15,15,606,2,0
2025_HARP13246_20250519_1424_20250520_1248,13246,2025-05-19 14:24:00,2025-05-20 12:48:00,15,0,608,2,0
2025_HARP13245_20250519_2300_20250520_2124,13245,2025-05-19 23:00:00,2025-05-20 21:24:00,15,0,610,2,0
2025_HARP13232_20250520_0036_20250520_2300,13232,2025-05-20 00:36:00,2025-05-20 23:00:00,15,15,612,2,0
2025_HARP13269_20250520_0712_20250521_0536,13269,2025-05-20 07:12:00,2025-05-21 05:36:00,15,0,614,2,0
2025_HARP13249_20250520_1936_20250521_1624,13249,2025-05-20 19:36:00,2025-05-21 16:24:00,14,0,616,2,0
2025_HARP13245_20250520_2300_20250521_2148,13245,2025-05-20 23:00:00,2025-05-21 21:48:00,15,0,618,2,0
2025_HARP13269_20250521_0712_20250521_2212,13269,2025-05-21 07:12:00,2025-05-21 22:12:00,10,0,620,2,0
2025_HARP13246_20250521_2112_20250522_1624,13246,2025-05-21 21:12:00,2025-05-22 16:24:00,13,0,622,2,0
2025_HARP13246_20250522_1936_20250523_1624,13246,2025-05-22 19:36:00,2025-05-23 16:24:00,14,0,624,2,0
2025_HARP13245_20250522_2324_20250523_0724,13245,2025-05-22 23:24:00,2025-05-23 07:24:00,6,0,626,2,0
2025_HARP13264_20250523_1548_20250524_1412,13264,2025-05-23 15:48:00,2025-05-24 14:12:00,15,0,628,2,0
2025_HARP13269_20250523_2100_20250524_0324,13269,2025-05-23 21:00:00,2025-05-24 03:24:00,5,5,630,2,0
2025_HARP13264_20250524_1548_20250525_1412,13264,2025-05-24 15:48:00,2025-05-25 14:12:00,15,0,632,2,0
2025_HARP13274_20250525_0724_20250526_0548,13274,2025-05-25 07:24:00,2025-05-26 05:48:00,15,0,634,2,0
2025_HARP13264_20250525_1548_20250526_1412,13264,2025-05-25 15:48:00,2025-05-26 14:12:00,15,0,636,2,0
2025_HARP13273_20250526_0500_20250527_0324,13273,2025-05-26 05:00:00,2025-05-27 03:24:00,15,0,638,2,0
2025_HARP13292_20250526_0736_20250527_0636,13292,2025-05-26 07:36:00,2025-05-27 06:36:00,15,0,640,2,0
2025_HARP13264_20250526_1548_20250526_1724,13264,2025-05-26 15:48:00,2025-05-26 17:24:00,2,0,642,2,0
2025_HARP13273_20250527_0500_20250528_0412,13273,2025-05-27 05:00:00,2025-05-28 04:12:00,15,0,644,2,0
2025_HARP13292_20250527_0812_20250527_1936,13292,2025-05-27 08:12:00,2025-05-27 19:36:00,8,0,646,2,0
2025_HARP13264_20250527_1948_20250527_1948,13264,2025-05-27 19:48:00,2025-05-27 19:48:00,1,0,648,2,0
2025_HARP13264_20250527_2300_20250528_0700,13264,2025-05-27 23:00:00,2025-05-28 07:00:00,6,0,650,2,0
2025_HARP13274_20250528_0812_20250529_0712,13274,2025-05-28 08:12:00,2025-05-29 07:12:00,15,0,652,2,0
2025_HARP13292_20250528_2148_20250529_2012,13292,2025-05-28 21:48:00,2025-05-29 20:12:00,15,0,654,2,0
2025_HARP13274_20250529_0848_20250529_1824,13274,2025-05-29 08:48:00,2025-05-29 18:24:00,7,0,656,2,0
2025_HARP13292_20250529_2148_20250530_1524,13292,2025-05-29 21:48:00,2025-05-30 15:24:00,12,0,658,2,0
2025_HARP13299_20250530_1700_20250530_2324,13299,2025-05-30 17:00:00,2025-05-30 23:24:00,5,5,660,2,0
2025_HARP13294_20250531_0236_20250601_0100,13294,2025-05-31 02:36:00,2025-06-01 01:00:00,15,0,662,2,0
2025_HARP13294_20250601_0236_20250602_0100,13294,2025-06-01 02:36:00,2025-06-02 01:00:00,15,0,664,2,0
2025_HARP13306_20250601_0436_20250602_0300,13306,2025-06-01 04:36:00,2025-06-02 03:00:00,15,0,666,2,0
2025_HARP13299_20250602_0236_20250603_0100,13299,2025-06-02 02:36:00,2025-06-03 01:00:00,15,12,668,2,0
2025_HARP13299_20250603_0236_20250603_0236,13299,2025-06-03 02:36:00,2025-06-03 02:36:00,1,0,670,2,0
2025_HARP13306_20250603_0748_20250604_0500,13306,2025-06-03 07:48:00,2025-06-04 05:00:00,14,0,672,2,0
2025_HARP13306_20250604_0812_20250605_0712,13306,2025-06-04 08:12:00,2025-06-05 07:12:00,15,0,674,2,0
2025_HARP13306_20250605_0848_20250605_1200,13306,2025-06-05 08:48:00,2025-06-05 12:00:00,3,0,676,2,0
2025_HARP13327_20250606_0100_20250606_2324,13327,2025-06-06 01:00:00,2025-06-06 23:24:00,15,0,678,2,0
2025_HARP13327_20250607_0100_20250607_2324,13327,2025-06-07 01:00:00,2025-06-07 23:24:00,15,0,680,2,0
2025_HARP13336_20250607_1824_20250608_1648,13336,2025-06-07 18:24:00,2025-06-08 16:48:00,15,0,682,2,0
2025_HARP13323_20250607_2312_20250608_2136,13323,2025-06-07 23:12:00,2025-06-08 21:36:00,15,0,684,2,0
2025_HARP13347_20250608_1648_20250609_1512,13347,2025-06-08 16:48:00,2025-06-09 15:12:00,15,0,686,2,0
2025_HARP13323_20250608_2312_20250609_2136,13323,2025-06-08 23:12:00,2025-06-09 21:36:00,15,0,688,2,0
2025_HARP13336_20250609_1824_20250610_0400,13336,2025-06-09 18:24:00,2025-06-10 04:00:00,7,0,690,2,0
2025_HARP13347_20250610_1648_20250611_1512,13347,2025-06-10 16:48:00,2025-06-11 15:12:00,15,0,692,2,0
2025_HARP13346_20250611_0724_20250612_0424,13346,2025-06-11 07:24:00,2025-06-12 04:24:00,14,0,694,2,0
2025_HARP13323_20250611_2324_20250612_1036,13323,2025-06-11 23:24:00,2025-06-12 10:36:00,8,8,696,2,0
2025_HARP13347_20250612_1700_20250612_2324,13347,2025-06-12 17:00:00,2025-06-12 23:24:00,5,0,698,2,0
2025_HARP13345_20250613_0736_20250614_0424,13345,2025-06-13 07:36:00,2025-06-14 04:24:00,14,0,700,2,0
2025_HARP13345_20250614_0736_20250615_0424,13345,2025-06-14 07:36:00,2025-06-15 04:24:00,14,0,702,2,0
2025_HARP13366_20250614_1812_20250615_1636,13366,2025-06-14 18:12:00,2025-06-15 16:36:00,15,0,704,2,0
2025_HARP13345_20250615_0736_20250616_0112,13345,2025-06-15 07:36:00,2025-06-16 01:12:00,12,0,706,2,0
2025_HARP13366_20250615_1812_20250616_0212,13366,2025-06-15 18:12:00,2025-06-16 02:12:00,6,0,708,2,0
2025_HARP13366_20250616_0700_20250617_0524,13366,2025-06-16 07:00:00,2025-06-17 05:24:00,15,0,710,2,0
2025_HARP13345_20250616_0736_20250617_0424,13345,2025-06-16 07:36:00,2025-06-17 04:24:00,14,0,712,2,0
2025_HARP13354_20250617_0712_20250618_0536,13354,2025-06-17 07:12:00,2025-06-18 05:36:00,15,0,714,2,0
2025_HARP13366_20250618_0700_20250619_0236,13366,2025-06-18 07:00:00,2025-06-19 02:36:00,13,0,716,2,0
2025_HARP13354_20250619_0736_20250619_2024,13354,2025-06-19 07:36:00,2025-06-19 20:24:00,9,0,718,2,0
2025_HARP13386_20250622_0012_20250622_2236,13386,2025-06-22 00:12:00,2025-06-22 22:36:00,15,0,720,2,0
2025_HARP13386_20250623_0012_20250623_1748,13386,2025-06-23 00:12:00,2025-06-23 17:48:00,12,0,722,2,0
2025_HARP13403_20250623_0736_20250624_0424,13403,2025-06-23 07:36:00,2025-06-24 04:24:00,14,0,724,2,0
2025_HARP13415_20250623_2112_20250624_1624,13415,2025-06-23 21:12:00,2025-06-24 16:24:00,13,0,726,2,0
2025_HARP13403_20250624_0736_20250625_0424,13403,2025-06-24 07:36:00,2025-06-25 04:24:00,14,0,728,2,0
2025_HARP13415_20250624_2112_20250625_2012,13415,2025-06-24 21:12:00,2025-06-25 20:12:00,15,0,730,2,0
2025_HARP13403_20250625_0736_20250625_1736,13403,2025-06-25 07:36:00,2025-06-25 17:36:00,7,0,732,2,0
2025_HARP13403_20250625_2100_20250625_2236,13403,2025-06-25 21:00:00,2025-06-25 22:36:00,2,0,734,2,0
2025_HARP13415_20250625_2148_20250626_0724,13415,2025-06-25 21:48:00,2025-06-26 07:24:00,7,0,736,2,0
2025_HARP13412_20250626_1036_20250627_0924,13412,2025-06-26 10:36:00,2025-06-27 09:24:00,15,0,738,2,0
2025_HARP13434_20250626_2012_20250627_1900,13434,2025-06-26 20:12:00,2025-06-27 19:00:00,15,0,740,2,0
2025_HARP13415_20250627_1100_20250628_0124,13415,2025-06-27 11:00:00,2025-06-28 01:24:00,10,0,742,2,0
2025_HARP13434_20250627_2036_20250628_1900,13434,2025-06-27 20:36:00,2025-06-28 19:00:00,15,0,744,2,0
2025_HARP13424_20250628_1936_20250629_1836,13424,2025-06-28 19:36:00,2025-06-29 18:36:00,15,0,746,2,0
2025_HARP13412_20250629_1136_20250629_1624,13412,2025-06-29 11:36:00,2025-06-29 16:24:00,4,0,748,2,0
2025_HARP13434_20250629_1936_20250630_1136,13434,2025-06-29 19:36:00,2025-06-30 11:36:00,11,0,750,2,0
2025_HARP13432_20250629_2248_20250630_1136,13432,2025-06-29 22:48:00,2025-06-30 11:36:00,9,0,752,2,0
2025_HARP13434_20250630_1448_20250630_1624,13434,2025-06-30 14:48:00,2025-06-30 16:24:00,2,0,754,2,0
2025_HARP13432_20250630_1936_20250701_0024,13432,2025-06-30 19:36:00,2025-07-01 00:24:00,4,0,756,2,0
2025_HARP13439_20250630_1948_20250630_2124,13439,2025-06-30 19:48:00,2025-06-30 21:24:00,2,0,758,2,0
2025_HARP13439_20250701_0036_20250701_0036,13439,2025-07-01 00:36:00,2025-07-01 00:36:00,1,0,760,2,0
2025_HARP13432_20250701_0336_20250701_1624,13432,2025-07-01 03:36:00,2025-07-01 16:24:00,9,0,762,2,0
2025_HARP13439_20250701_0348_20250701_2124,13439,2025-07-01 03:48:00,2025-07-01 21:24:00,12,0,764,2,0
2025_HARP13445_20250701_1624_20250701_1624,13445,2025-07-01 16:24:00,2025-07-01 16:24:00,1,0,766,2,0
2025_HARP13449_20250701_2100_20250701_2236,13449,2025-07-01 21:00:00,2025-07-01 22:36:00,2,0,768,2,0
2025_HARP13436_20250701_2112_20250701_2112,13436,2025-07-01 21:12:00,2025-07-01 21:12:00,1,0,770,2,0
2025_HARP13439_20250702_0036_20250702_0212,13439,2025-07-02 00:36:00,2025-07-02 02:12:00,2,0,772,2,0
2025_HARP13449_20250702_0148_20250702_1748,13449,2025-07-02 01:48:00,2025-07-02 17:48:00,11,0,774,2,0
2025_HARP13436_20250702_0200_20250702_1624,13436,2025-07-02 02:00:00,2025-07-02 16:24:00,10,0,776,2,0
2025_HARP13439_20250702_0524_20250703_0412,13439,2025-07-02 05:24:00,2025-07-03 04:12:00,15,0,778,2,0
2025_HARP13432_20250702_2000_20250703_0048,13432,2025-07-02 20:00:00,2025-07-03 00:48:00,4,0,780,2,0
2025_HARP13445_20250702_2000_20250703_0048,13445,2025-07-02 20:00:00,2025-07-03 00:48:00,4,0,782,2,0
2025_HARP13449_20250703_0036_20250703_0036,13449,2025-07-03 00:36:00,2025-07-03 00:36:00,1,0,784,2,0
2025_HARP13432_20250703_0400_20250703_2000,13432,2025-07-03 04:00:00,2025-07-03 20:00:00,11,0,786,2,0
2025_HARP13445_20250703_0400_20250703_2000,13445,2025-07-03 04:00:00,2025-07-03 20:00:00,11,0,788,2,0
2025_HARP13432_20250703_2312_20250704_1024,13432,2025-07-03 23:12:00,2025-07-04 10:24:00,8,0,790,2,0
2025_HARP13445_20250703_2312_20250704_2136,13445,2025-07-03 23:12:00,2025-07-04 21:36:00,15,0,792,2,0
2025_HARP13439_20250704_0548_20250705_0412,13439,2025-07-04 05:48:00,2025-07-05 04:12:00,15,0,794,2,0
2025_HARP13436_20250704_2312_20250705_2136,13436,2025-07-04 23:12:00,2025-07-05 21:36:00,15,0,796,2,0
2025_HARP13446_20250705_0736_20250706_0248,13446,2025-07-05 07:36:00,2025-07-06 02:48:00,13,0,798,2,0
2025_HARP13445_20250705_2312_20250706_0048,13445,2025-07-05 23:12:00,2025-07-06 00:48:00,2,0,800,2,0
2025_HARP13446_20250706_2200_20250706_2336,13446,2025-07-06 22:00:00,2025-07-06 23:36:00,2,0,802,2,0
2025_HARP13446_20250707_0736_20250708_0424,13446,2025-07-07 07:36:00,2025-07-08 04:24:00,14,0,804,2,0
2025_HARP13483_20250708_1600_20250709_0124,13483,2025-07-08 16:00:00,2025-07-09 01:24:00,6,0,806,2,0
2025_HARP13483_20250710_0048_20250710_1600,13483,2025-07-10 00:48:00,2025-07-10 16:00:00,10,0,808,2,0
2025_HARP13492_20250710_2148_20250710_2148,13492,2025-07-10 21:48:00,2025-07-10 21:48:00,1,0,810,2,0
2025_HARP13470_20250711_0136_20250711_0624,13470,2025-07-11 01:36:00,2025-07-11 06:24:00,4,0,812,2,0
2025_HARP13470_20250711_1000_20250711_1624,13470,2025-07-11 10:00:00,2025-07-11 16:24:00,5,0,814,2,0
2025_HARP13470_20250711_1936_20250712_0648,13470,2025-07-11 19:36:00,2025-07-12 06:48:00,8,0,816,2,0
2025_HARP13492_20250712_1000_20250712_1624,13492,2025-07-12 10:00:00,2025-07-12 16:24:00,5,0,818,2,0
2025_HARP13476_20250712_1936_20250713_0536,13476,2025-07-12 19:36:00,2025-07-13 05:36:00,7,0,820,2,0
2025_HARP13470_20250713_0300_20250713_0612,13470,2025-07-13 03:00:00,2025-07-13 06:12:00,3,0,822,2,0
2025_HARP13470_20250713_1000_20250713_1624,13470,2025-07-13 10:00:00,2025-07-13 16:24:00,5,0,824,2,0
2025_HARP13476_20250714_1000_20250714_1624,13476,2025-07-14 10:00:00,2025-07-14 16:24:00,5,0,826,2,0
2025_HARP13476_20250714_1936_20250715_0512,13476,2025-07-14 19:36:00,2025-07-15 05:12:00,7,0,828,2,0
2025_HARP13476_20250715_0912_20250716_0624,13476,2025-07-15 09:12:00,2025-07-16 06:24:00,14,0,830,2,0
2025_HARP13476_20250716_1024_20250716_2136,13476,2025-07-16 10:24:00,2025-07-16 21:36:00,8,0,832,2,0
2025_HARP13501_20250716_1100_20250717_0524,13501,2025-07-16 11:00:00,2025-07-17 05:24:00,12,0,834,2,0
2025_HARP13501_20250717_0924_20250718_0612,13501,2025-07-17 09:24:00,2025-07-18 06:12:00,14,0,836,2,0
2025_HARP13493_20250717_2312_20250718_0536,13493,2025-07-17 23:12:00,2025-07-18 05:36:00,5,0,838,2,0
2025_HARP13501_20250718_1012_20250719_0524,13501,2025-07-18 10:12:00,2025-07-19 05:24:00,13,0,840,2,0
2025_HARP13507_20250719_0524_20250719_0524,13507,2025-07-19 05:24:00,2025-07-19 05:24:00,1,0,842,2,0
2025_HARP13493_20250719_1036_20250719_1212,13493,2025-07-19 10:36:00,2025-07-19 12:12:00,2,0,844,2,0
2025_HARP13507_20250719_1112_20250720_0624,13507,2025-07-19 11:12:00,2025-07-20 06:24:00,13,0,846,2,0
2025_HARP13532_20250719_1936_20250720_0512,13532,2025-07-19 19:36:00,2025-07-20 05:12:00,7,0,848,2,0
2025_HARP13501_20250720_1036_20250720_1700,13501,2025-07-20 10:36:00,2025-07-20 17:00:00,5,0,850,2,0
2025_HARP13517_20250720_1112_20250720_1248,13517,2025-07-20 11:12:00,2025-07-20 12:48:00,2,0,852,2,0
2025_HARP13532_20250720_1548_20250721_0612,13532,2025-07-20 15:48:00,2025-07-21 06:12:00,10,0,854,2,0
2025_HARP13506_20250721_0912_20250722_0424,13506,2025-07-21 09:12:00,2025-07-22 04:24:00,13,0,856,2,0
2025_HARP13532_20250721_1024_20250721_1200,13532,2025-07-21 10:24:00,2025-07-21 12:00:00,2,0,858,2,0
2025_HARP13507_20250721_1936_20250722_0512,13507,2025-07-21 19:36:00,2025-07-22 05:12:00,7,0,860,2,0
2025_HARP13517_20250722_1000_20250723_0500,13517,2025-07-22 10:00:00,2025-07-23 05:00:00,12,0,862,2,0
2025_HARP13522_20250722_2136_20250723_0536,13522,2025-07-22 21:36:00,2025-07-23 05:36:00,6,0,864,2,0
2025_HARP13507_20250723_1012_20250723_1324,13507,2025-07-23 10:12:00,2025-07-23 13:24:00,3,0,866,2,0
2025_HARP13517_20250723_2148_20250724_0100,13517,2025-07-23 21:48:00,2025-07-24 01:00:00,3,0,868,2,0
2025_HARP13524_20250724_0000_20250724_0624,13524,2025-07-24 00:00:00,2025-07-24 06:24:00,5,0,870,2,0
2025_HARP13524_20250724_1036_20250725_0112,13524,2025-07-24 10:36:00,2025-07-25 01:12:00,10,0,872,2,0
2025_HARP13522_20250725_0500_20250725_0500,13522,2025-07-25 05:00:00,2025-07-25 05:00:00,1,0,874,2,0
2025_HARP13542_20250725_0548_20250725_0548,13542,2025-07-25 05:48:00,2025-07-25 05:48:00,1,0,876,2,0
2025_HARP13522_20250725_0912_20250726_0424,13522,2025-07-25 09:12:00,2025-07-26 04:24:00,13,0,878,2,0
2025_HARP13542_20250725_1000_20250725_1624,13542,2025-07-25 10:00:00,2025-07-25 16:24:00,5,0,880,2,0
2025_HARP13542_20250725_1936_20250726_0512,13542,2025-07-25 19:36:00,2025-07-26 05:12:00,7,0,882,2,0
2025_HARP13561_20250726_1000_20250726_1624,13561,2025-07-26 10:00:00,2025-07-26 16:24:00,5,0,884,2,0
2025_HARP13524_20250726_1012_20250727_0212,13524,2025-07-26 10:12:00,2025-07-27 02:12:00,11,0,886,2,0
2025_HARP13543_20250726_1748_20250727_0500,13543,2025-07-26 17:48:00,2025-07-27 05:00:00,8,0,888,2,0
2025_HARP13522_20250727_0524_20250727_0524,13522,2025-07-27 05:24:00,2025-07-27 05:24:00,1,0,890,2,0
2025_HARP13543_20250727_0912_20250728_0424,13543,2025-07-27 09:12:00,2025-07-28 04:24:00,13,0,892,2,0
2025_HARP13542_20250727_1024_20250728_0536,13542,2025-07-27 10:24:00,2025-07-28 05:36:00,13,0,894,2,0
2025_HARP13568_20250727_1212_20250728_0548,13568,2025-07-27 12:12:00,2025-07-28 05:48:00,12,0,896,2,0
