block_id,HARPNUM,start,end,n_targets,n_positive,global_block_index,num_shards,shard_index
2025_HARP13548_20250727_1936_20250728_0512,13548,2025-07-27 19:36:00,2025-07-28 05:12:00,7,0,898,4,2
2025_HARP13568_20250728_1000_20250728_1136,13568,2025-07-28 10:00:00,2025-07-28 11:36:00,2,0,902,4,2
2025_HARP13542_20250728_1124_20250728_1300,13542,2025-07-28 11:24:00,2025-07-28 13:00:00,2,0,906,4,2
2025_HARP13542_20250728_1612_20250728_1748,13542,2025-07-28 16:12:00,2025-07-28 17:48:00,2,0,910,4,2
2025_HARP13542_20250728_2100_20250729_0324,13542,2025-07-28 21:00:00,2025-07-29 03:24:00,5,0,914,4,2
2025_HARP13548_20250729_1112_20250729_1736,13548,2025-07-29 11:12:00,2025-07-29 17:36:00,5,0,918,4,2
2025_HARP13548_20250729_2112_20250730_0512,13548,2025-07-29 21:12:00,2025-07-30 05:12:00,6,0,922,4,2
2025_HARP13576_20250730_0548_20250730_0548,13576,2025-07-30 05:48:00,2025-07-30 05:48:00,1,0,926,4,2
2025_HARP13576_20250730_1124_20250731_0536,13576,2025-07-30 11:24:00,2025-07-31 05:36:00,12,0,930,4,2
2025_HARP13543_20250731_0236_20250731_0548,13543,2025-07-31 02:36:00,2025-07-31 05:48:00,3,0,934,4,2
2025_HARP13567_20250731_1636_20250801_0212,13567,2025-07-31 16:36:00,2025-08-01 02:12:00,7,0,938,4,2
2025_HARP13581_20250802_0912_20250802_1048,13581,2025-08-02 09:12:00,2025-08-02 10:48:00,2,0,942,4,2
2025_HARP13567_20250803_1036_20250804_0548,13567,2025-08-03 10:36:00,2025-08-04 05:48:00,13,0,946,4,2
2025_HARP13567_20250804_1600_20250805_0624,13567,2025-08-04 16:00:00,2025-08-05 06:24:00,10,0,950,4,2
2025_HARP13574_20250805_1936_20250806_0512,13574,2025-08-05 19:36:00,2025-08-06 05:12:00,7,0,954,4,2
2025_HARP13574_20250807_0924_20250807_1412,13574,2025-08-07 09:24:00,2025-08-07 14:12:00,4,0,958,4,2
2025_HARP13599_20250808_0736_20250808_1400,13599,2025-08-08 07:36:00,2025-08-08 14:00:00,5,0,962,4,2
2025_HARP13599_20250809_0736_20250810_0248,13599,2025-08-09 07:36:00,2025-08-10 02:48:00,13,0,966,4,2
2025_HARP13597_20250810_0824_20250810_1624,13597,2025-08-10 08:24:00,2025-08-10 16:24:00,6,0,970,4,2
2025_HARP13612_20250811_1312_20250811_1624,13612,2025-08-11 13:12:00,2025-08-11 16:24:00,3,0,974,4,2
2025_HARP13606_20250812_0836_20250813_0036,13606,2025-08-12 08:36:00,2025-08-13 00:36:00,11,0,978,4,2
2025_HARP13636_20250813_1036_20250814_0748,13636,2025-08-13 10:36:00,2025-08-14 07:48:00,14,0,982,4,2
2025_HARP13624_20250814_0748_20250814_1548,13624,2025-08-14 07:48:00,2025-08-14 15:48:00,6,0,986,4,2
2025_HARP13627_20250815_0236_20250816_0100,13627,2025-08-15 02:36:00,2025-08-16 01:00:00,15,0,990,4,2
2025_HARP13624_20250816_1900_20250817_1724,13624,2025-08-16 19:00:00,2025-08-17 17:24:00,15,0,994,4,2
2025_HARP13641_20250817_1936_20250818_1812,13641,2025-08-17 19:36:00,2025-08-18 18:12:00,15,0,998,4,2
2025_HARP13663_20250818_2000_20250819_1824,13663,2025-08-18 20:00:00,2025-08-19 18:24:00,15,0,1002,4,2
2025_HARP13641_20250819_1948_20250820_1812,13641,2025-08-19 19:48:00,2025-08-20 18:12:00,15,0,1006,4,2
2025_HARP13663_20250820_2012_20250821_1836,13663,2025-08-20 20:12:00,2025-08-21 18:36:00,15,0,1010,4,2
2025_HARP13676_20250821_1936_20250822_0200,13676,2025-08-21 19:36:00,2025-08-22 02:00:00,5,0,1014,4,2
2025_HARP13652_20250822_0548_20250823_0412,13652,2025-08-22 05:48:00,2025-08-23 04:12:00,15,0,1018,4,2
2025_HARP13673_20250822_2200_20250823_1424,13673,2025-08-22 22:00:00,2025-08-23 14:24:00,11,0,1022,4,2
2025_HARP13673_20250823_1924_20250824_1148,13673,2025-08-23 19:24:00,2025-08-24 11:48:00,9,0,1026,4,2
2025_HARP13662_20250824_1636_20250825_1500,13662,2025-08-24 16:36:00,2025-08-25 15:00:00,15,0,1030,4,2
2025_HARP13671_20250825_0524_20250826_0348,13671,2025-08-25 05:24:00,2025-08-26 03:48:00,15,0,1034,4,2
2025_HARP13662_20250825_1636_20250826_1500,13662,2025-08-25 16:36:00,2025-08-26 15:00:00,15,0,1038,4,2
2025_HARP13675_20250826_1036_20250827_0900,13675,2025-08-26 10:36:00,2025-08-27 09:00:00,15,0,1042,4,2
2025_HARP13711_20250827_0712_20250828_0424,13711,2025-08-27 07:12:00,2025-08-28 04:24:00,14,0,1046,4,2
2025_HARP13711_20250828_0736_20250829_0424,13711,2025-08-28 07:36:00,2025-08-29 04:24:00,14,0,1050,4,2
2025_HARP13691_20250829_0924_20250830_0748,13691,2025-08-29 09:24:00,2025-08-30 07:48:00,15,0,1054,4,2
2025_HARP13708_20250830_1936_20250831_1448,13708,2025-08-30 19:36:00,2025-08-31 14:48:00,13,0,1058,4,2
2025_HARP13691_20250901_1012_20250901_1948,13691,2025-09-01 10:12:00,2025-09-01 19:48:00,7,0,1062,4,2
2025_HARP13708_20250902_2200_20250903_0248,13708,2025-09-02 22:00:00,2025-09-03 02:48:00,4,0,1066,4,2
2025_HARP13722_20250903_2324_20250904_2148,13722,2025-09-03 23:24:00,2025-09-04 21:48:00,15,0,1070,4,2
2025_HARP13730_20250904_0736_20250905_0424,13730,2025-09-04 07:36:00,2025-09-05 04:24:00,14,0,1074,4,2
2025_HARP13730_20250905_0736_20250906_0424,13730,2025-09-05 07:36:00,2025-09-06 04:24:00,14,0,1078,4,2
2025_HARP13730_20250906_0736_20250907_0636,13730,2025-09-06 07:36:00,2025-09-07 06:36:00,15,0,1082,4,2
2025_HARP13730_20250907_0812_20250908_0636,13730,2025-09-07 08:12:00,2025-09-08 06:36:00,15,0,1086,4,2
2025_HARP13730_20250908_0812_20250908_1300,13730,2025-09-08 08:12:00,2025-09-08 13:00:00,4,0,1090,4,2
2025_HARP13747_20250909_1412_20250909_1724,13747,2025-09-09 14:12:00,2025-09-09 17:24:00,3,0,1094,4,2
2025_HARP13778_20250913_2348_20250914_2212,13778,2025-09-13 23:48:00,2025-09-14 22:12:00,15,0,1098,4,2
2025_HARP13778_20250915_2348_20250916_1724,13778,2025-09-15 23:48:00,2025-09-16 17:24:00,12,0,1102,4,2
2025_HARP13778_20250916_2236_20250917_0148,13778,2025-09-16 22:36:00,2025-09-17 01:48:00,3,0,1106,4,2
2025_HARP13777_20250918_1900_20250919_1724,13777,2025-09-18 19:00:00,2025-09-19 17:24:00,15,0,1110,4,2
2025_HARP13773_20250919_1836_20250920_0412,13773,2025-09-19 18:36:00,2025-09-20 04:12:00,7,0,1114,4,2
2025_HARP13790_20250920_0900_20250921_0724,13790,2025-09-20 09:00:00,2025-09-21 07:24:00,15,0,1118,4,2
2025_HARP13790_20250921_0900_20250922_0824,13790,2025-09-21 09:00:00,2025-09-22 08:24:00,15,0,1122,4,2
2025_HARP13790_20250922_1000_20250922_1000,13790,2025-09-22 10:00:00,2025-09-22 10:00:00,1,1,1126,4,2
2025_HARP13784_20250923_1348_20250924_1236,13784,2025-09-23 13:48:00,2025-09-24 12:36:00,15,0,1130,4,2
2025_HARP13784_20250924_1936_20250925_0336,13784,2025-09-24 19:36:00,2025-09-25 03:36:00,6,0,1134,4,2
2025_HARP13801_20250926_0736_20250927_0424,13801,2025-09-26 07:36:00,2025-09-27 04:24:00,14,13,1138,4,2
2025_HARP13808_20250928_0300_20250928_2236,13808,2025-09-28 03:00:00,2025-09-28 22:36:00,13,0,1142,4,2
2025_HARP13835_20250928_1324_20250928_2300,13835,2025-09-28 13:24:00,2025-09-28 23:00:00,7,0,1146,4,2
2025_HARP13845_20250929_0348_20250930_0212,13845,2025-09-29 03:48:00,2025-09-30 02:12:00,15,0,1150,4,2
2025_HARP13831_20250930_0724_20251001_0424,13831,2025-09-30 07:24:00,2025-10-01 04:24:00,14,14,1154,4,2
2025_HARP13835_20251001_2000_20251001_2000,13835,2025-10-01 20:00:00,2025-10-01 20:00:00,1,0,1158,4,2
2025_HARP13831_20251003_0736_20251004_0424,13831,2025-10-03 07:36:00,2025-10-04 04:24:00,14,0,1162,4,2
2025_HARP13859_20251004_0400_20251005_0224,13859,2025-10-04 04:00:00,2025-10-05 02:24:00,15,0,1166,4,2
2025_HARP13859_20251005_0400_20251006_0224,13859,2025-10-05 04:00:00,2025-10-06 02:24:00,15,0,1170,4,2
2025_HARP13859_20251006_0400_20251007_0224,13859,2025-10-06 04:00:00,2025-10-07 02:24:00,15,0,1174,4,2
2025_HARP13866_20251006_2112_20251007_1624,13866,2025-10-06 21:12:00,2025-10-07 16:24:00,13,0,1178,4,2
2025_HARP13855_20251007_2000_20251007_2312,13855,2025-10-07 20:00:00,2025-10-07 23:12:00,3,0,1182,4,2
2025_HARP13876_20251008_1100_20251008_1412,13876,2025-10-08 11:00:00,2025-10-08 14:12:00,3,0,1186,4,2
2025_HARP13876_20251008_2300_20251009_2124,13876,2025-10-08 23:00:00,2025-10-09 21:24:00,15,0,1190,4,2
2025_HARP13876_20251009_2300_20251010_1500,13876,2025-10-09 23:00:00,2025-10-10 15:00:00,11,0,1194,4,2
2025_HARP13872_20251011_1936_20251012_1624,13872,2025-10-11 19:36:00,2025-10-12 16:24:00,14,0,1198,4,2
2025_HARP13872_20251012_1936_20251013_0024,13872,2025-10-12 19:36:00,2025-10-13 00:24:00,4,0,1202,4,2
2025_HARP13887_20251013_0424_20251013_0424,13887,2025-10-13 04:24:00,2025-10-13 04:24:00,1,0,1206,4,2
2025_HARP13883_20251013_1736_20251013_1736,13883,2025-10-13 17:36:00,2025-10-13 17:36:00,1,1,1210,4,2
2025_HARP13881_20251013_2236_20251014_2112,13881,2025-10-13 22:36:00,2025-10-14 21:12:00,15,0,1214,4,2
2025_HARP13881_20251014_2248_20251014_2248,13881,2025-10-14 22:48:00,2025-10-14 22:48:00,1,0,1218,4,2
2025_HARP13891_20251015_1036_20251015_1036,13891,2025-10-15 10:36:00,2025-10-15 10:36:00,1,0,1222,4,2
2025_HARP13887_20251015_1936_20251016_1624,13887,2025-10-15 19:36:00,2025-10-16 16:24:00,14,0,1226,4,2
2025_HARP13887_20251016_1936_20251017_1312,13887,2025-10-16 19:36:00,2025-10-17 13:12:00,12,0,1230,4,2
2025_HARP13909_20251018_1724_20251019_1548,13909,2025-10-18 17:24:00,2025-10-19 15:48:00,15,0,1234,4,2
2025_HARP13891_20251019_1912_20251019_2048,13891,2025-10-19 19:12:00,2025-10-19 20:48:00,2,0,1238,4,2
2025_HARP13911_20251020_1924_20251021_1824,13911,2025-10-20 19:24:00,2025-10-21 18:24:00,15,0,1242,4,2
2025_HARP13909_20251021_2136_20251022_0712,13909,2025-10-21 21:36:00,2025-10-22 07:12:00,7,0,1246,4,2
2025_HARP13901_20251022_0724_20251022_1836,13901,2025-10-22 07:24:00,2025-10-22 18:36:00,8,0,1250,4,2
2025_HARP13945_20251023_0648_20251023_1212,13945,2025-10-23 06:48:00,2025-10-23 12:12:00,4,0,1254,4,2
2025_HARP13930_20251024_0148_20251025_0012,13930,2025-10-24 01:48:00,2025-10-25 00:12:00,15,0,1258,4,2
2025_HARP13955_20251025_0100_20251025_2324,13955,2025-10-25 01:00:00,2025-10-25 23:24:00,15,0,1262,4,2
2025_HARP13929_20251026_0048_20251026_2312,13929,2025-10-26 00:48:00,2025-10-26 23:12:00,15,0,1266,4,2
2025_HARP13931_20251026_1936_20251027_1312,13931,2025-10-26 19:36:00,2025-10-27 13:12:00,12,0,1270,4,2
2025_HARP13930_20251027_0148_20251028_0012,13930,2025-10-27 01:48:00,2025-10-28 00:12:00,15,0,1274,4,2
2025_HARP13960_20251027_2236_20251028_2112,13960,2025-10-27 22:36:00,2025-10-28 21:12:00,15,0,1278,4,2
2025_HARP13946_20251028_1324_20251028_2000,13946,2025-10-28 13:24:00,2025-10-28 20:00:00,5,0,1282,4,2
2025_HARP13976_20251029_0000_20251029_2300,13976,2025-10-29 00:00:00,2025-10-29 23:00:00,15,0,1286,4,2
2025_HARP13946_20251029_2348_20251030_0124,13946,2025-10-29 23:48:00,2025-10-30 01:24:00,2,0,1290,4,2
2025_HARP13982_20251103_0900_20251104_0724,13982,2025-11-03 09:00:00,2025-11-04 07:24:00,15,0,1294,4,2
2025_HARP13999_20251106_0524_20251107_0348,13999,2025-11-06 05:24:00,2025-11-07 03:48:00,15,0,1298,4,2
2025_HARP13999_20251108_0524_20251109_0348,13999,2025-11-08 05:24:00,2025-11-09 03:48:00,15,0,1302,4,2
2025_HARP14018_20251109_0936_20251109_1112,14018,2025-11-09 09:36:00,2025-11-09 11:12:00,2,0,1306,4,2
2025_HARP14009_20251110_1024_20251111_0848,14009,2025-11-10 10:24:00,2025-11-11 08:48:00,15,0,1310,4,2
2025_HARP14009_20251111_1024_20251112_0848,14009,2025-11-11 10:24:00,2025-11-12 08:48:00,15,0,1314,4,2
2025_HARP14009_20251112_1024_20251113_0900,14009,2025-11-12 10:24:00,2025-11-13 09:00:00,15,0,1318,4,2
2025_HARP14008_20251113_2100_20251114_0500,14008,2025-11-13 21:00:00,2025-11-14 05:00:00,6,0,1322,4,2
2025_HARP14024_20251115_1236_20251116_1100,14024,2025-11-15 12:36:00,2025-11-16 11:00:00,15,0,1326,4,2
2025_HARP14024_20251116_1412_20251117_1236,14024,2025-11-16 14:12:00,2025-11-17 12:36:00,15,0,1330,4,2
2025_HARP14024_20251117_1412_20251117_2348,14024,2025-11-17 14:12:00,2025-11-17 23:48:00,7,0,1334,4,2
2025_HARP14056_20251120_2248_20251121_1624,14056,2025-11-20 22:48:00,2025-11-21 16:24:00,12,0,1338,4,2
2025_HARP14056_20251122_1936_20251123_0336,14056,2025-11-22 19:36:00,2025-11-23 03:36:00,6,0,1342,4,2
2025_HARP14056_20251123_0824_20251123_1624,14056,2025-11-23 08:24:00,2025-11-23 16:24:00,6,0,1346,4,2
2025_HARP14060_20251124_0736_20251124_1536,14060,2025-11-24 07:36:00,2025-11-24 15:36:00,6,0,1350,4,2
2025_HARP14063_20251124_2036_20251125_1724,14063,2025-11-24 20:36:00,2025-11-25 17:24:00,14,0,1354,4,2
2025_HARP14060_20251125_0736_20251125_1048,14060,2025-11-25 07:36:00,2025-11-25 10:48:00,3,0,1358,4,2
2025_HARP14063_20251125_2048_20251126_1912,14063,2025-11-25 20:48:00,2025-11-26 19:12:00,15,0,1362,4,2
2025_HARP14073_20251126_1948_20251127_1812,14073,2025-11-26 19:48:00,2025-11-27 18:12:00,15,0,1366,4,2
2025_HARP14073_20251127_1948_20251128_1812,14073,2025-11-27 19:48:00,2025-11-28 18:12:00,15,0,1370,4,2
2025_HARP14073_20251128_1948_20251129_1324,14073,2025-11-28 19:48:00,2025-11-29 13:24:00,12,0,1374,4,2
2025_HARP14108_20251129_1624_20251129_1624,14108,2025-11-29 16:24:00,2025-11-29 16:24:00,1,0,1378,4,2
2025_HARP14108_20251129_1936_20251130_1624,14108,2025-11-29 19:36:00,2025-11-30 16:24:00,14,0,1382,4,2
2025_HARP14108_20251201_1936_20251202_1624,14108,2025-12-01 19:36:00,2025-12-02 16:24:00,14,0,1386,4,2
2025_HARP14115_20251204_0336_20251204_1624,14115,2025-12-04 03:36:00,2025-12-04 16:24:00,9,0,1390,4,2
2025_HARP14111_20251205_0736_20251206_0424,14111,2025-12-05 07:36:00,2025-12-06 04:24:00,14,3,1394,4,2
2025_HARP14111_20251206_0736_20251207_0424,14111,2025-12-06 07:36:00,2025-12-07 04:24:00,14,14,1398,4,2
2025_HARP14111_20251207_0736_20251207_2200,14111,2025-12-07 07:36:00,2025-12-07 22:00:00,10,10,1402,4,2
2025_HARP14115_20251207_1936_20251208_1312,14115,2025-12-07 19:36:00,2025-12-08 13:12:00,12,0,1406,4,2
2025_HARP14117_20251208_2348_20251209_1724,14117,2025-12-08 23:48:00,2025-12-09 17:24:00,12,1,1410,4,2
2025_HARP14143_20251210_0736_20251210_1712,14143,2025-12-10 07:36:00,2025-12-10 17:12:00,7,0,1414,4,2
2025_HARP14143_20251210_2036_20251211_1900,14143,2025-12-10 20:36:00,2025-12-11 19:00:00,15,0,1418,4,2
2025_HARP14143_20251212_0748_20251212_1236,14143,2025-12-12 07:48:00,2025-12-12 12:36:00,4,0,1422,4,2
2025_HARP14156_20251213_1948_20251214_1636,14156,2025-12-13 19:48:00,2025-12-14 16:36:00,14,0,1426,4,2
2025_HARP14165_20251215_0124_20251215_2348,14165,2025-12-15 01:24:00,2025-12-15 23:48:00,15,0,1430,4,2
2025_HARP14172_20251216_0736_20251216_0912,14172,2025-12-16 07:36:00,2025-12-16 09:12:00,2,0,1434,4,2
2025_HARP14165_20251219_0148_20251219_2236,14165,2025-12-19 01:48:00,2025-12-19 22:36:00,14,0,1438,4,2
2025_HARP14177_20251220_2048_20251221_1912,14177,2025-12-20 20:48:00,2025-12-21 19:12:00,15,0,1442,4,2
2025_HARP14177_20251221_2048_20251222_1736,14177,2025-12-21 20:48:00,2025-12-22 17:36:00,14,0,1446,4,2
2025_HARP14177_20251222_2048_20251223_0448,14177,2025-12-22 20:48:00,2025-12-23 04:48:00,6,0,1450,4,2
2025_HARP14176_20251224_0736_20251225_0424,14176,2025-12-24 07:36:00,2025-12-25 04:24:00,14,0,1454,4,2
2025_HARP14191_20251225_1236_20251226_1100,14191,2025-12-25 12:36:00,2025-12-26 11:00:00,15,0,1458,4,2
2025_HARP14191_20251226_1236_20251227_1100,14191,2025-12-26 12:36:00,2025-12-27 11:00:00,15,9,1462,4,2
2025_HARP14191_20251227_1236_20251228_1100,14191,2025-12-27 12:36:00,2025-12-28 11:00:00,15,15,1466,4,2
2025_HARP14191_20251228_1236_20251228_2348,14191,2025-12-28 12:36:00,2025-12-28 23:48:00,8,6,1470,4,2
2025_HARP14230_20251229_1236_20251229_1236,14230,2025-12-29 12:36:00,2025-12-29 12:36:00,1,0,1474,4,2
2025_HARP14205_20251230_0800_20251231_0200,14205,2025-12-30 08:00:00,2025-12-31 02:00:00,12,0,1478,4,2
2025_HARP14215_20251231_1000_20251231_1624,14215,2025-12-31 10:00:00,2025-12-31 16:24:00,5,0,1482,4,2
