gcp_path,y_true,y_prob,config_name,fold_id,selected_threshold,y_true_error_analysis,prob_error_analysis,y_pred_error_analysis,error_type,sample_fold_id,sample_split,sample_gcp_path,sample_sample_id,sample_T_REC_dt,sample_HARPNUM,sample_NOAA_AR_clean,sample_label_48h_final,sample_year
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131107_0024_HARP3341_NOAA11890.npz,1,0.0018795953365042,higher_dropout,test_2013,0.0225,1,0.0018795953365042,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131107_0024_HARP3341_NOAA11890.npz,20131107_0024_HARP3341_NOAA11890,2013-11-07 00:24:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131108_0224_HARP3341_NOAA11890.npz,1,0.0019217244116589,higher_dropout,test_2013,0.0225,1,0.0019217244116589,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131108_0224_HARP3341_NOAA11890.npz,20131108_0224_HARP3341_NOAA11890,2013-11-08 02:24:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140329_0224_HARP3894_NOAA12017.npz,1,0.001931793638505,higher_dropout,test_2014,0.5975,1,0.001931793638505,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140329_0224_HARP3894_NOAA12017.npz,20140329_0224_HARP3894_NOAA12017,2014-03-29 02:24:00,3894.0,12017.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140612_0312_HARP4231_NOAA12089.npz,1,0.0019358284771442,higher_dropout,test_2014,0.5975,1,0.0019358284771442,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140612_0312_HARP4231_NOAA12089.npz,20140612_0312_HARP4231_NOAA12089,2014-06-12 03:12:00,4231.0,12089.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140612_0624_HARP4231_NOAA12089.npz,1,0.0019573578611016,higher_dropout,test_2014,0.5975,1,0.0019573578611016,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140612_0624_HARP4231_NOAA12089.npz,20140612_0624_HARP4231_NOAA12089,2014-06-12 06:24:00,4231.0,12089.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131106_2336_HARP3344_NOAA11891.npz,1,0.0020475559867918,higher_dropout,test_2013,0.0225,1,0.0020475559867918,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131106_2336_HARP3344_NOAA11891.npz,20131106_2336_HARP3344_NOAA11891,2013-11-06 23:36:00,3344.0,11891.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131107_0824_HARP3341_NOAA11890.npz,1,0.002073215553537,higher_dropout,test_2013,0.0225,1,0.002073215553537,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131107_0824_HARP3341_NOAA11890.npz,20131107_0824_HARP3341_NOAA11890,2013-11-07 08:24:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140214_2012_HARP3740_NOAA11977.npz,1,0.0020759038161486,higher_dropout,test_2014,0.5975,1,0.0020759038161486,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140214_2012_HARP3740_NOAA11977.npz,20140214_2012_HARP3740_NOAA11977,2014-02-14 20:12:00,3740.0,11977.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150822_2012_HARP5885_NOAA12403.npz,1,0.0020942499395459,higher_dropout,test_2015,0.1275,1,0.0020942499395459,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150822_2012_HARP5885_NOAA12403.npz,20150822_2012_HARP5885_NOAA12403,2015-08-22 20:12:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130816_2300_HARP3056_NOAA11818.npz,1,0.002100107492879,higher_dropout,test_2013,0.0225,1,0.002100107492879,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130816_2300_HARP3056_NOAA11818.npz,20130816_2300_HARP3056_NOAA11818,2013-08-16 23:00:00,3056.0,11818.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130113_0248_HARP2362_NOAA11652.npz,1,0.0021408998873084,higher_dropout,test_2013,0.0225,1,0.0021408998873084,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130113_0248_HARP2362_NOAA11652.npz,20130113_0248_HARP2362_NOAA11652,2013-01-13 02:48:00,2362.0,11652.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150823_2324_HARP5885_NOAA12403.npz,1,0.0021618816535919,higher_dropout,test_2015,0.1275,1,0.0021618816535919,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150823_2324_HARP5885_NOAA12403.npz,20150823_2324_HARP5885_NOAA12403,2015-08-23 23:24:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150823_0900_HARP5885_NOAA12403.npz,1,0.0022081232164055,higher_dropout,test_2015,0.1275,1,0.0022081232164055,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150823_0900_HARP5885_NOAA12403.npz,20150823_0900_HARP5885_NOAA12403,2015-08-23 09:00:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150824_0100_HARP5885_NOAA12403.npz,1,0.0022586670238524,higher_dropout,test_2015,0.1275,1,0.0022586670238524,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150824_0100_HARP5885_NOAA12403.npz,20150824_0100_HARP5885_NOAA12403,2015-08-24 01:00:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_0036_HARP3056_NOAA11818.npz,1,0.0023000631481409,higher_dropout,test_2013,0.0225,1,0.0023000631481409,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_0036_HARP3056_NOAA11818.npz,20130817_0036_HARP3056_NOAA11818,2013-08-17 00:36:00,3056.0,11818.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150824_0412_HARP5885_NOAA12403.npz,1,0.0023086944129318,higher_dropout,test_2015,0.1275,1,0.0023086944129318,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150824_0412_HARP5885_NOAA12403.npz,20150824_0412_HARP5885_NOAA12403,2015-08-24 04:12:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130816_1148_HARP3056_NOAA11818.npz,1,0.0023339397739619,higher_dropout,test_2013,0.0225,1,0.0023339397739619,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130816_1148_HARP3056_NOAA11818.npz,20130816_1148_HARP3056_NOAA11818,2013-08-16 11:48:00,3056.0,11818.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131106_2112_HARP3341_NOAA11890.npz,1,0.0023401235230267,higher_dropout,test_2013,0.0225,1,0.0023401235230267,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131106_2112_HARP3341_NOAA11890.npz,20131106_2112_HARP3341_NOAA11890,2013-11-06 21:12:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150824_1212_HARP5885_NOAA12403.npz,1,0.0023533841595053,higher_dropout,test_2015,0.1275,1,0.0023533841595053,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150824_1212_HARP5885_NOAA12403.npz,20150824_1212_HARP5885_NOAA12403,2015-08-24 12:12:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_0348_HARP3056_NOAA11818.npz,1,0.0023537108208984,higher_dropout,test_2013,0.0225,1,0.0023537108208984,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_0348_HARP3056_NOAA11818.npz,20130817_0348_HARP3056_NOAA11818,2013-08-17 03:48:00,3056.0,11818.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131023_0712_HARP3295_NOAA11877.npz,1,0.0023919246159493,higher_dropout,test_2013,0.0225,1,0.0023919246159493,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131023_0712_HARP3295_NOAA11877.npz,20131023_0712_HARP3295_NOAA11877,2013-10-23 07:12:00,3295.0,11877.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150822_0724_HARP5885_NOAA12403.npz,1,0.0023939618840813,higher_dropout,test_2015,0.1275,1,0.0023939618840813,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150822_0724_HARP5885_NOAA12403.npz,20150822_0724_HARP5885_NOAA12403,2015-08-22 07:24:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150821_2012_HARP5885_NOAA12403.npz,1,0.0023955807555466,higher_dropout,test_2015,0.1275,1,0.0023955807555466,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150821_2012_HARP5885_NOAA12403.npz,20150821_2012_HARP5885_NOAA12403,2015-08-21 20:12:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140329_0048_HARP3894_NOAA12017.npz,1,0.0024100327864289,higher_dropout,test_2014,0.5975,1,0.0024100327864289,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140329_0048_HARP3894_NOAA12017.npz,20140329_0048_HARP3894_NOAA12017,2014-03-29 00:48:00,3894.0,12017.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140329_1512_HARP3894_NOAA12017.npz,1,0.0024267858825623,higher_dropout,test_2014,0.5975,1,0.0024267858825623,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140329_1512_HARP3894_NOAA12017.npz,20140329_1512_HARP3894_NOAA12017,2014-03-29 15:12:00,3894.0,12017.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130111_0736_HARP2362_NOAA11652.npz,1,0.0024466628674417,higher_dropout,test_2013,0.0225,1,0.0024466628674417,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130111_0736_HARP2362_NOAA11652.npz,20130111_0736_HARP2362_NOAA11652,2013-01-11 07:36:00,2362.0,11652.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131107_1000_HARP3341_NOAA11890.npz,1,0.0024610124528408,higher_dropout,test_2013,0.0225,1,0.0024610124528408,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131107_1000_HARP3341_NOAA11890.npz,20131107_1000_HARP3341_NOAA11890,2013-11-07 10:00:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131108_0048_HARP3341_NOAA11890.npz,1,0.0024669077247381,higher_dropout,test_2013,0.0225,1,0.0024669077247381,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131108_0048_HARP3341_NOAA11890.npz,20131108_0048_HARP3341_NOAA11890,2013-11-08 00:48:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130816_1324_HARP3056_NOAA11818.npz,1,0.0025081948842853,higher_dropout,test_2013,0.0225,1,0.0025081948842853,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130816_1324_HARP3056_NOAA11818.npz,20130816_1324_HARP3056_NOAA11818,2013-08-16 13:24:00,3056.0,11818.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131108_1512_HARP3341_NOAA11890.npz,1,0.002526578027755,higher_dropout,test_2013,0.0225,1,0.002526578027755,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20131108_1512_HARP3341_NOAA11890.npz,20131108_1512_HARP3341_NOAA11890,2013-11-08 15:12:00,3341.0,11890.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140611_0112_HARP4231_NOAA12089.npz,1,0.0025842280592769,higher_dropout,test_2014,0.5975,1,0.0025842280592769,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2014/20140611_0112_HARP4231_NOAA12089.npz,20140611_0112_HARP4231_NOAA12089,2014-06-11 01:12:00,4231.0,12089.0,1.0,2014.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_1012_HARP3056_NOAA11818.npz,1,0.0025895072612911,higher_dropout,test_2013,0.0225,1,0.0025895072612911,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_1012_HARP3056_NOAA11818.npz,20130817_1012_HARP3056_NOAA11818,2013-08-17 10:12:00,3056.0,11818.0,1.0,2013.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150407_1612_HARP5415_NOAA12320.npz,1,0.0026174008380621,higher_dropout,test_2015,0.1275,1,0.0026174008380621,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150407_1612_HARP5415_NOAA12320.npz,20150407_1612_HARP5415_NOAA12320,2015-04-07 16:12:00,5415.0,12320.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150823_1700_HARP5885_NOAA12403.npz,1,0.0026184318121522,higher_dropout,test_2015,0.1275,1,0.0026184318121522,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2015/20150823_1700_HARP5885_NOAA12403.npz,20150823_1700_HARP5885_NOAA12403,2015-08-23 17:00:00,5885.0,12403.0,1.0,2015.0
gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_0212_HARP3056_NOAA11818.npz,1,0.0026233477983623,higher_dropout,test_2013,0.0225,1,0.0026233477983623,0,FN,test_2015,test,gs://suryabench-sharp-pipeline-bamidele/samples_npz/2013/20130817_0212_HARP3056_NOAA11818.npz,20130817_0212_HARP3056_NOAA11818,2013-08-17 02:12:00,3056.0,11818.0,1.0,2013.0
