block_id,HARPNUM,start,end,n_targets,n_positive,global_block_index,num_shards,shard_index
2025_HARP13568_20250727_1212_20250728_0548,13568,2025-07-27 12:12:00,2025-07-28 05:48:00,12,0,896,4,0
2025_HARP13548_20250728_0924_20250728_1236,13548,2025-07-28 09:24:00,2025-07-28 12:36:00,3,0,900,4,0
2025_HARP13561_20250728_1024_20250728_1200,13561,2025-07-28 10:24:00,2025-07-28 12:00:00,2,0,904,4,0
2025_HARP13548_20250728_1548_20250729_0536,13548,2025-07-28 15:48:00,2025-07-29 05:36:00,9,0,908,4,0
2025_HARP13543_20250728_1636_20250728_1948,13543,2025-07-28 16:36:00,2025-07-28 19:48:00,3,0,912,4,0
2025_HARP13568_20250729_0612_20250729_0612,13568,2025-07-29 06:12:00,2025-07-29 06:12:00,1,0,916,4,0
2025_HARP13542_20250729_1136_20250729_1624,13542,2025-07-29 11:36:00,2025-07-29 16:24:00,4,0,920,4,0
2025_HARP13576_20250730_0236_20250730_0236,13576,2025-07-30 02:36:00,2025-07-30 02:36:00,1,0,924,4,0
2025_HARP13552_20250730_0912_20250731_0500,13552,2025-07-30 09:12:00,2025-07-31 05:00:00,13,0,928,4,0
2025_HARP13543_20250730_1700_20250730_2324,13543,2025-07-30 17:00:00,2025-07-30 23:24:00,5,0,932,4,0
2025_HARP13548_20250731_1036_20250731_2324,13548,2025-07-31 10:36:00,2025-07-31 23:24:00,9,0,936,4,0
2025_HARP13567_20250801_0924_20250802_0612,13567,2025-08-01 09:24:00,2025-08-02 06:12:00,14,0,940,4,0
2025_HARP13567_20250802_1936_20250803_0512,13567,2025-08-02 19:36:00,2025-08-03 05:12:00,7,0,944,4,0
2025_HARP13567_20250804_0936_20250804_1248,13567,2025-08-04 09:36:00,2025-08-04 12:48:00,3,0,948,4,0
2025_HARP13567_20250805_1000_20250805_1000,13567,2025-08-05 10:00:00,2025-08-05 10:00:00,1,0,952,4,0
2025_HARP13610_20250806_1200_20250807_1112,13610,2025-08-06 12:00:00,2025-08-07 11:12:00,15,0,956,4,0
2025_HARP13599_20250807_2200_20250808_0424,13599,2025-08-07 22:00:00,2025-08-08 04:24:00,5,0,960,4,0
2025_HARP13599_20250808_1712_20250809_0424,13599,2025-08-08 17:12:00,2025-08-09 04:24:00,8,0,964,4,0
2025_HARP13606_20250809_1612_20250810_0148,13606,2025-08-09 16:12:00,2025-08-10 01:48:00,7,0,968,4,0
2025_HARP13597_20250810_1936_20250811_1624,13597,2025-08-10 19:36:00,2025-08-11 16:24:00,14,0,972,4,0
2025_HARP13612_20250811_1936_20250812_1624,13612,2025-08-11 19:36:00,2025-08-12 16:24:00,14,0,976,4,0
2025_HARP13597_20250812_1936_20250813_1624,13597,2025-08-12 19:36:00,2025-08-13 16:24:00,14,0,980,4,0
2025_HARP13612_20250813_2000_20250814_1824,13612,2025-08-13 20:00:00,2025-08-14 18:24:00,15,0,984,4,0
2025_HARP13624_20250814_1900_20250815_1724,13624,2025-08-14 19:00:00,2025-08-15 17:24:00,15,0,988,4,0
2025_HARP13624_20250815_1900_20250816_1724,13624,2025-08-15 19:00:00,2025-08-16 17:24:00,15,0,992,4,0
2025_HARP13627_20250817_0236_20250818_0100,13627,2025-08-17 02:36:00,2025-08-18 01:00:00,15,0,996,4,0
2025_HARP13624_20250818_1912_20250818_2048,13624,2025-08-18 19:12:00,2025-08-18 20:48:00,2,0,1000,4,0
2025_HARP13652_20250819_0536_20250820_0400,13652,2025-08-19 05:36:00,2025-08-20 04:00:00,15,0,1004,4,0
2025_HARP13652_20250820_0536_20250821_0412,13652,2025-08-20 05:36:00,2025-08-21 04:12:00,15,0,1008,4,0
2025_HARP13652_20250821_0548_20250822_0412,13652,2025-08-21 05:48:00,2025-08-22 04:12:00,15,0,1012,4,0
2025_HARP13676_20250822_0512_20250822_1624,13676,2025-08-22 05:12:00,2025-08-22 16:24:00,8,0,1016,4,0
2025_HARP13676_20250822_1936_20250823_1624,13676,2025-08-22 19:36:00,2025-08-23 16:24:00,14,0,1020,4,0
2025_HARP13652_20250823_0548_20250823_1836,13652,2025-08-23 05:48:00,2025-08-23 18:36:00,9,0,1024,4,0
2025_HARP13676_20250823_1936_20250824_1624,13676,2025-08-23 19:36:00,2025-08-24 16:24:00,14,0,1028,4,0
2025_HARP13694_20250824_1924_20250825_1748,13694,2025-08-24 19:24:00,2025-08-25 17:48:00,15,0,1032,4,0
2025_HARP13673_20250825_0812_20250825_1624,13673,2025-08-25 08:12:00,2025-08-25 16:24:00,6,0,1036,4,0
2025_HARP13673_20250825_1936_20250826_1624,13673,2025-08-25 19:36:00,2025-08-26 16:24:00,14,0,1040,4,0
2025_HARP13694_20250826_1924_20250827_1748,13694,2025-08-26 19:24:00,2025-08-27 17:48:00,15,0,1044,4,0
2025_HARP13694_20250827_1948_20250828_0524,13694,2025-08-27 19:48:00,2025-08-28 05:24:00,7,0,1048,4,0
2025_HARP13691_20250829_0300_20250829_0612,13691,2025-08-29 03:00:00,2025-08-29 06:12:00,3,0,1052,4,0
2025_HARP13708_20250829_1936_20250830_1624,13708,2025-08-29 19:36:00,2025-08-30 16:24:00,14,14,1056,4,0
2025_HARP13708_20250831_1848_20250901_0424,13708,2025-08-31 18:48:00,2025-09-01 04:24:00,7,0,1060,4,0
2025_HARP13723_20250902_0100_20250902_2324,13723,2025-09-02 01:00:00,2025-09-02 23:24:00,15,0,1064,4,0
2025_HARP13723_20250903_0100_20250903_2336,13723,2025-09-03 01:00:00,2025-09-03 23:36:00,15,0,1068,4,0
2025_HARP13730_20250904_0424_20250904_0424,13730,2025-09-04 04:24:00,2025-09-04 04:24:00,1,0,1072,4,0
2025_HARP13722_20250904_2324_20250905_2148,13722,2025-09-04 23:24:00,2025-09-05 21:48:00,15,0,1076,4,0
2025_HARP13722_20250905_2324_20250906_1036,13722,2025-09-05 23:24:00,2025-09-06 10:36:00,8,0,1080,4,0
2025_HARP13747_20250906_1336_20250907_1236,13747,2025-09-06 13:36:00,2025-09-07 12:36:00,15,0,1084,4,0
2025_HARP13747_20250907_1412_20250908_1236,13747,2025-09-07 14:12:00,2025-09-08 12:36:00,15,0,1088,4,0
2025_HARP13747_20250908_1412_20250909_1236,13747,2025-09-08 14:12:00,2025-09-09 12:36:00,15,0,1092,4,0
2025_HARP13736_20250910_1300_20250911_0200,13736,2025-09-10 13:00:00,2025-09-11 02:00:00,9,0,1096,4,0
2025_HARP13768_20250915_2136_20250916_2000,13768,2025-09-15 21:36:00,2025-09-16 20:00:00,15,0,1100,4,0
2025_HARP13768_20250916_2200_20250917_0424,13768,2025-09-16 22:00:00,2025-09-17 04:24:00,5,0,1104,4,0
2025_HARP13773_20250917_2236_20250918_0012,13773,2025-09-17 22:36:00,2025-09-18 00:12:00,2,0,1108,4,0
2025_HARP13776_20250918_2200_20250919_0424,13776,2025-09-18 22:00:00,2025-09-19 04:24:00,5,0,1112,4,0
2025_HARP13768_20250919_1948_20250920_1012,13768,2025-09-19 19:48:00,2025-09-20 10:12:00,10,1,1116,4,0
2025_HARP13777_20250920_1900_20250921_1724,13777,2025-09-20 19:00:00,2025-09-21 17:24:00,15,0,1120,4,0
2025_HARP13777_20250921_1900_20250922_1200,13777,2025-09-21 19:00:00,2025-09-22 12:00:00,11,0,1124,4,0
2025_HARP13784_20250922_1348_20250923_1212,13784,2025-09-22 13:48:00,2025-09-23 12:12:00,15,0,1128,4,0
2025_HARP13801_20250924_1400_20250925_0424,13801,2025-09-24 14:00:00,2025-09-25 04:24:00,10,1,1132,4,0
2025_HARP13801_20250925_0736_20250926_0424,13801,2025-09-25 07:36:00,2025-09-26 04:24:00,14,14,1136,4,0
2025_HARP13835_20250927_0500_20250928_0324,13835,2025-09-27 05:00:00,2025-09-28 03:24:00,15,0,1140,4,0
2025_HARP13801_20250928_0800_20250928_2224,13801,2025-09-28 08:00:00,2025-09-28 22:24:00,10,9,1144,4,0
2025_HARP13801_20250929_0324_20250929_0812,13801,2025-09-29 03:24:00,2025-09-29 08:12:00,4,4,1148,4,0
2025_HARP13845_20250930_0348_20251001_0224,13845,2025-09-30 03:48:00,2025-10-01 02:24:00,15,0,1152,4,0
2025_HARP13835_20251001_0412_20251001_1212,13835,2025-10-01 04:12:00,2025-10-01 12:12:00,6,0,1156,4,0
2025_HARP13831_20251002_2200_20251003_0424,13831,2025-10-02 22:00:00,2025-10-03 04:24:00,5,0,1160,4,0
2025_HARP13855_20251003_1936_20251003_1936,13855,2025-10-03 19:36:00,2025-10-03 19:36:00,1,0,1164,4,0
2025_HARP13852_20251004_0800_20251005_0624,13852,2025-10-04 08:00:00,2025-10-05 06:24:00,15,0,1168,4,0
2025_HARP13855_20251005_1936_20251006_1624,13855,2025-10-05 19:36:00,2025-10-06 16:24:00,14,0,1172,4,0
2025_HARP13876_20251006_1324_20251007_1148,13876,2025-10-06 13:24:00,2025-10-07 11:48:00,15,0,1176,4,0
2025_HARP13852_20251007_0800_20251008_0336,13852,2025-10-07 08:00:00,2025-10-08 03:36:00,13,0,1180,4,0
2025_HARP13852_20251008_0712_20251008_1336,13852,2025-10-08 07:12:00,2025-10-08 13:36:00,5,0,1184,4,0
2025_HARP13866_20251008_2248_20251009_1624,13866,2025-10-08 22:48:00,2025-10-09 16:24:00,12,0,1188,4,0
2025_HARP13872_20251009_1936_20251010_1448,13872,2025-10-09 19:36:00,2025-10-10 14:48:00,13,0,1192,4,0
2025_HARP13872_20251010_1936_20251011_1624,13872,2025-10-10 19:36:00,2025-10-11 16:24:00,14,0,1196,4,0
2025_HARP13895_20251012_0400_20251013_0224,13895,2025-10-12 04:00:00,2025-10-13 02:24:00,15,0,1200,4,0
2025_HARP13881_20251012_2236_20251013_2100,13881,2025-10-12 22:36:00,2025-10-13 21:00:00,15,0,1204,4,0
2025_HARP13887_20251013_0736_20251013_1712,13887,2025-10-13 07:36:00,2025-10-13 17:12:00,7,0,1208,4,0
2025_HARP13880_20251013_2048_20251014_0800,13880,2025-10-13 20:48:00,2025-10-14 08:00:00,8,8,1212,4,0
2025_HARP13887_20251014_0736_20251015_0612,13887,2025-10-14 07:36:00,2025-10-15 06:12:00,15,0,1216,4,0
2025_HARP13881_20251015_0200_20251015_1136,13881,2025-10-15 02:00:00,2025-10-15 11:36:00,7,0,1220,4,0
2025_HARP13881_20251015_1836_20251016_1212,13881,2025-10-15 18:36:00,2025-10-16 12:12:00,12,0,1224,4,0
2025_HARP13881_20251016_1836_20251017_1348,13881,2025-10-16 18:36:00,2025-10-17 13:48:00,13,0,1228,4,0
2025_HARP13891_20251017_1912_20251018_1736,13891,2025-10-17 19:12:00,2025-10-18 17:36:00,15,0,1232,4,0
2025_HARP13901_20251018_2112_20251019_1624,13901,2025-10-18 21:12:00,2025-10-19 16:24:00,13,0,1236,4,0
2025_HARP13935_20251020_0812_20251021_0636,13935,2025-10-20 08:12:00,2025-10-21 06:36:00,15,0,1240,4,0
2025_HARP13935_20251021_0848_20251021_1824,13935,2025-10-21 08:48:00,2025-10-21 18:24:00,7,0,1244,4,0
2025_HARP13935_20251021_2136_20251022_2024,13935,2025-10-21 21:36:00,2025-10-22 20:24:00,15,0,1248,4,0
2025_HARP13935_20251022_2200_20251023_0248,13935,2025-10-22 22:00:00,2025-10-23 02:48:00,4,0,1252,4,0
2025_HARP13931_20251023_1936_20251024_1624,13931,2025-10-23 19:36:00,2025-10-24 16:24:00,14,0,1256,4,0
2025_HARP13931_20251024_1936_20251025_1624,13931,2025-10-24 19:36:00,2025-10-25 16:24:00,14,0,1260,4,0
2025_HARP13911_20251025_0736_20251025_2024,13911,2025-10-25 07:36:00,2025-10-25 20:24:00,9,0,1264,4,0
2025_HARP13930_20251026_0148_20251027_0012,13930,2025-10-26 01:48:00,2025-10-27 00:12:00,15,0,1268,4,0
2025_HARP13929_20251027_0048_20251027_2312,13929,2025-10-27 00:48:00,2025-10-27 23:12:00,15,0,1272,4,0
2025_HARP13946_20251027_1324_20251028_1148,13946,2025-10-27 13:24:00,2025-10-28 11:48:00,15,0,1276,4,0
2025_HARP13955_20251028_0100_20251028_2336,13955,2025-10-28 01:00:00,2025-10-28 23:36:00,15,0,1280,4,0
2025_HARP13960_20251028_2248_20251029_1624,13960,2025-10-28 22:48:00,2025-10-29 16:24:00,12,0,1284,4,0
2025_HARP13955_20251029_0736_20251029_1048,13955,2025-10-29 07:36:00,2025-10-29 10:48:00,3,0,1288,4,0
2025_HARP13960_20251030_2012_20251031_0900,13960,2025-10-30 20:12:00,2025-10-31 09:00:00,9,0,1292,4,0
2025_HARP13982_20251104_2148_20251105_2036,13982,2025-11-04 21:48:00,2025-11-05 20:36:00,15,0,1296,4,0
2025_HARP13999_20251107_0524_20251108_0348,13999,2025-11-07 05:24:00,2025-11-08 03:48:00,15,0,1300,4,0
2025_HARP14003_20251108_1300_20251109_1124,14003,2025-11-08 13:00:00,2025-11-09 11:24:00,15,0,1304,4,0
2025_HARP14008_20251109_1600_20251110_1424,14008,2025-11-09 16:00:00,2025-11-10 14:24:00,15,0,1308,4,0
2025_HARP14008_20251110_1600_20251111_1424,14008,2025-11-10 16:00:00,2025-11-11 14:24:00,15,0,1312,4,0
2025_HARP14008_20251111_1600_20251111_1736,14008,2025-11-11 16:00:00,2025-11-11 17:36:00,2,0,1316,4,0
2025_HARP14009_20251113_1036_20251114_0900,14009,2025-11-13 10:36:00,2025-11-14 09:00:00,15,0,1320,4,0
2025_HARP14024_20251114_1236_20251115_1100,14024,2025-11-14 12:36:00,2025-11-15 11:00:00,15,0,1324,4,0
2025_HARP14054_20251116_0912_20251117_0424,14054,2025-11-16 09:12:00,2025-11-17 04:24:00,13,0,1328,4,0
2025_HARP14059_20251117_1048_20251118_0248,14059,2025-11-17 10:48:00,2025-11-18 02:48:00,11,0,1332,4,0
2025_HARP14045_20251118_1348_20251118_1348,14045,2025-11-18 13:48:00,2025-11-18 13:48:00,1,0,1336,4,0
2025_HARP14056_20251121_1936_20251122_1624,14056,2025-11-21 19:36:00,2025-11-22 16:24:00,14,0,1340,4,0
2025_HARP14060_20251123_0736_20251124_0424,14060,2025-11-23 07:36:00,2025-11-24 04:24:00,14,0,1344,4,0
2025_HARP14056_20251123_1936_20251124_1448,14056,2025-11-23 19:36:00,2025-11-24 14:48:00,13,0,1348,4,0
2025_HARP14063_20251124_1548_20251124_1548,14063,2025-11-24 15:48:00,2025-11-24 15:48:00,1,0,1352,4,0
2025_HARP14057_20251124_2324_20251124_2324,14057,2025-11-24 23:24:00,2025-11-24 23:24:00,1,0,1356,4,0
2025_HARP14081_20251125_1512_20251126_1348,14081,2025-11-25 15:12:00,2025-11-26 13:48:00,15,0,1360,4,0
2025_HARP14060_20251126_1412_20251127_0748,14060,2025-11-26 14:12:00,2025-11-27 07:48:00,12,0,1364,4,0
2025_HARP14090_20251127_0700_20251128_0524,14090,2025-11-27 07:00:00,2025-11-28 05:24:00,15,0,1368,4,0
2025_HARP14090_20251128_0700_20251129_0524,14090,2025-11-28 07:00:00,2025-11-29 05:24:00,15,0,1372,4,0
2025_HARP14090_20251129_0700_20251129_1324,14090,2025-11-29 07:00:00,2025-11-29 13:24:00,5,0,1376,4,0
2025_HARP14090_20251129_1636_20251130_1500,14090,2025-11-29 16:36:00,2025-11-30 15:00:00,15,0,1380,4,0
2025_HARP14108_20251130_1936_20251201_1624,14108,2025-11-30 19:36:00,2025-12-01 16:24:00,14,0,1384,4,0
2025_HARP14111_20251203_1148_20251203_1536,14111,2025-12-03 11:48:00,2025-12-03 15:36:00,3,0,1388,4,0
2025_HARP14117_20251204_1236_20251205_1100,14117,2025-12-04 12:36:00,2025-12-05 11:00:00,15,11,1392,4,0
2025_HARP14124_20251205_1612_20251206_1436,14124,2025-12-05 16:12:00,2025-12-06 14:36:00,15,0,1396,4,0
2025_HARP14124_20251206_1612_20251207_1436,14124,2025-12-06 16:12:00,2025-12-07 14:36:00,15,0,1400,4,0
2025_HARP14117_20251207_1236_20251207_2036,14117,2025-12-07 12:36:00,2025-12-07 20:36:00,6,6,1404,4,0
2025_HARP14138_20251208_1012_20251209_0836,14138,2025-12-08 10:12:00,2025-12-09 08:36:00,15,0,1408,4,0
2025_HARP14143_20251209_1536_20251210_0424,14143,2025-12-09 15:36:00,2025-12-10 04:24:00,9,0,1412,4,0
2025_HARP14156_20251210_1136_20251210_1624,14156,2025-12-10 11:36:00,2025-12-10 16:24:00,4,0,1416,4,0
2025_HARP14156_20251211_1948_20251212_1812,14156,2025-12-11 19:48:00,2025-12-12 18:12:00,15,0,1420,4,0
2025_HARP14156_20251212_1948_20251213_1812,14156,2025-12-12 19:48:00,2025-12-13 18:12:00,15,0,1424,4,0
2025_HARP14172_20251214_1448_20251214_1448,14172,2025-12-14 14:48:00,2025-12-14 14:48:00,1,0,1428,4,0
2025_HARP14172_20251215_1048_20251216_0424,14172,2025-12-15 10:48:00,2025-12-16 04:24:00,12,0,1432,4,0
2025_HARP14165_20251218_0148_20251219_0012,14165,2025-12-18 01:48:00,2025-12-19 00:12:00,15,0,1436,4,0
2025_HARP14177_20251219_2048_20251220_1912,14177,2025-12-19 20:48:00,2025-12-20 19:12:00,15,0,1440,4,0
2025_HARP14176_20251221_1836_20251222_1700,14176,2025-12-21 18:36:00,2025-12-22 17:00:00,15,0,1444,4,0
2025_HARP14176_20251222_1836_20251223_1700,14176,2025-12-22 18:36:00,2025-12-23 17:00:00,15,0,1448,4,0
2025_HARP14176_20251223_1836_20251224_0424,14176,2025-12-23 18:36:00,2025-12-24 04:24:00,7,0,1452,4,0
2025_HARP14187_20251224_2048_20251225_1912,14187,2025-12-24 20:48:00,2025-12-25 19:12:00,15,0,1456,4,0
2025_HARP14187_20251225_2048_20251226_0800,14187,2025-12-25 20:48:00,2025-12-26 08:00:00,8,0,1460,4,0
2025_HARP14200_20251226_1900_20251227_1724,14200,2025-12-26 19:00:00,2025-12-27 17:24:00,15,0,1464,4,0
2025_HARP14200_20251227_1900_20251228_1724,14200,2025-12-27 19:00:00,2025-12-28 17:24:00,15,0,1468,4,0
2025_HARP14205_20251228_1736_20251229_1600,14205,2025-12-28 17:36:00,2025-12-29 16:00:00,15,0,1472,4,0
2025_HARP14200_20251229_1900_20251230_0436,14200,2025-12-29 19:00:00,2025-12-30 04:36:00,7,0,1476,4,0
2025_HARP14220_20251230_1612_20251230_1748,14220,2025-12-30 16:12:00,2025-12-30 17:48:00,2,2,1480,4,0
2025_HARP14220_20251231_2124_20251231_2300,14220,2025-12-31 21:24:00,2025-12-31 23:00:00,2,0,1484,4,0
